uid treatment rep update steal_count donate_count difference
VT0.25_1 VT0.25 1 18300 542295 8296 -533999
VT0.25_1 VT0.25 1 18400 542530 8142 -534388
VT0.25_1 VT0.25 1 18500 537876 8490 -529386
VT0.25_1 VT0.25 1 18600 542213 8895 -533318
VT0.25_1 VT0.25 1 18700 539459 8519 -530940
VT0.25_1 VT0.25 1 18800 539093 9011 -530082
VT0.25_1 VT0.25 1 18900 552061 8896 -543165
VT0.25_1 VT0.25 1 19000 535098 9178 -525920
VT0.25_1 VT0.25 1 19100 536644 8789 -527855
VT0.25_1 VT0.25 1 19200 537210 8340 -528870
VT0.25_1 VT0.25 1 19300 535301 8506 -526795
VT0.25_1 VT0.25 1 19400 545392 8875 -536517
VT0.25_1 VT0.25 1 19500 544076 8834 -535242
VT0.25_1 VT0.25 1 19600 541947 9042 -532905
VT0.25_1 VT0.25 1 19700 543999 9735 -534264
VT0.25_1 VT0.25 1 19800 545587 9792 -535795
VT0.25_1 VT0.25 1 19900 546547 9310 -537237
VT0.25_1 VT0.25 1 20000 543711 9462 -534249
VT0.25_1 VT0.25 1 20100 542933 9113 -533820
VT0.25_1 VT0.25 1 20200 540648 8734 -531914
VT0.25_1 VT0.25 1 20300 539130 9240 -529890
VT0.25_1 VT0.25 1 20400 542893 9384 -533509
VT0.25_1 VT0.25 1 20500 544913 8496 -536417
VT0.25_1 VT0.25 1 20600 553749 8356 -545393
VT0.25_1 VT0.25 1 20700 545727 8496 -537231
VT0.25_1 VT0.25 1 20800 546346 8464 -537882
VT0.25_1 VT0.25 1 20900 540901 8628 -532273
VT0.25_1 VT0.25 1 21000 549723 9468 -540255
VT0.25_1 VT0.25 1 21100 543484 9089 -534395
VT0.25_1 VT0.25 1 21200 544803 9767 -535036
VT0.25_1 VT0.25 1 21300 542026 9340 -532686
VT0.25_1 VT0.25 1 21400 542500 9171 -533329
VT0.25_1 VT0.25 1 21500 533138 8986 -524152
VT0.25_1 VT0.25 1 21600 534933 9225 -525708
VT0.25_1 VT0.25 1 21700 535680 9040 -526640
VT0.25_1 VT0.25 1 21800 532620 8696 -523924
VT0.25_1 VT0.25 1 21900 536780 9152 -527628
VT0.25_1 VT0.25 1 22000 538956 8641 -530315
VT0.25_1 VT0.25 1 22100 538928 8720 -530208
VT0.25_1 VT0.25 1 22200 536202 8753 -527449
VT0.25_1 VT0.25 1 22300 536251 7969 -528282
VT0.25_1 VT0.25 1 22400 543148 8610 -534538
VT0.25_1 VT0.25 1 22500 543823 9237 -534586
VT0.25_1 VT0.25 1 22600 543247 8700 -534547
VT0.25_1 VT0.25 1 22700 542021 9119 -532902
VT0.25_1 VT0.25 1 22800 540273 9215 -531058
VT0.25_1 VT0.25 1 22900 547226 8796 -538430
VT0.25_1 VT0.25 1 23000 547389 9059 -538330
VT0.25_1 VT0.25 1 23100 538398 8587 -529811
VT0.25_1 VT0.25 1 23200 536944 8492 -528452
VT0.25_1 VT0.25 1 23300 534955 8383 -526572
VT0.25_1 VT0.25 1 23400 542213 9014 -533199
VT0.25_1 VT0.25 1 23500 532963 8452 -524511
VT0.25_1 VT0.25 1 23600 535694 8004 -527690
VT0.25_1 VT0.25 1 23700 528518 8144 -520374
VT0.25_1 VT0.25 1 23800 536554 8454 -528100
VT0.25_1 VT0.25 1 23900 532503 8808 -523695
VT0.25_1 VT0.25 1 24000 528286 9208 -519078
VT0.25_1 VT0.25 1 24100 542739 9080 -533659
VT0.25_1 VT0.25 1 24200 543469 9244 -534225
VT0.25_1 VT0.25 1 24300 542154 9005 -533149
VT0.25_1 VT0.25 1 24400 534973 9426 -525547
VT0.25_1 VT0.25 1 24500 532305 9455 -522850
VT0.25_1 VT0.25 1 24600 539358 10220 -529138
VT0.25_1 VT0.25 1 24700 543671 9684 -533987
VT0.25_1 VT0.25 1 24800 540023 9241 -530782
VT0.25_1 VT0.25 1 24900 540042 8715 -531327
