uid treatment rep update steal_count donate_count
AMOUNT25_12 AMOUNT25 12 54000 580326 0
AMOUNT25_12 AMOUNT25 12 54100 575024 0
AMOUNT25_12 AMOUNT25 12 54200 573243 0
AMOUNT25_12 AMOUNT25 12 54300 574337 0
AMOUNT25_12 AMOUNT25 12 54400 577495 0
AMOUNT25_12 AMOUNT25 12 54500 573525 0
AMOUNT25_12 AMOUNT25 12 54600 575115 0
AMOUNT25_12 AMOUNT25 12 54700 575537 0
AMOUNT25_12 AMOUNT25 12 54800 579121 0
AMOUNT25_12 AMOUNT25 12 54900 578302 0
AMOUNT25_12 AMOUNT25 12 55000 571580 0
AMOUNT25_12 AMOUNT25 12 55100 577286 0
AMOUNT25_12 AMOUNT25 12 55200 578176 0
AMOUNT25_12 AMOUNT25 12 55300 576744 0
AMOUNT25_12 AMOUNT25 12 55400 577724 0
AMOUNT25_12 AMOUNT25 12 55500 575745 0
AMOUNT25_12 AMOUNT25 12 55600 575991 0
AMOUNT25_12 AMOUNT25 12 55700 573471 0
AMOUNT25_12 AMOUNT25 12 55800 576176 0
AMOUNT25_12 AMOUNT25 12 55900 575549 0
AMOUNT25_12 AMOUNT25 12 56000 574276 0
AMOUNT25_12 AMOUNT25 12 56100 569920 0
AMOUNT25_12 AMOUNT25 12 56200 574656 0
AMOUNT25_12 AMOUNT25 12 56300 569964 0
AMOUNT25_12 AMOUNT25 12 56400 574233 0
AMOUNT25_12 AMOUNT25 12 56500 571895 0
AMOUNT25_12 AMOUNT25 12 56600 575777 0
AMOUNT25_12 AMOUNT25 12 56700 570251 0
AMOUNT25_12 AMOUNT25 12 56800 569632 0
AMOUNT25_12 AMOUNT25 12 56900 572144 0
AMOUNT25_12 AMOUNT25 12 57000 576657 0
AMOUNT25_12 AMOUNT25 12 57100 577716 0
AMOUNT25_12 AMOUNT25 12 57200 580579 0
AMOUNT25_12 AMOUNT25 12 57300 582523 0
AMOUNT25_12 AMOUNT25 12 57400 580207 0
AMOUNT25_12 AMOUNT25 12 57500 574484 0
AMOUNT25_12 AMOUNT25 12 57600 575902 0
AMOUNT25_12 AMOUNT25 12 57700 568137 0
AMOUNT25_12 AMOUNT25 12 57800 569456 0
AMOUNT25_12 AMOUNT25 12 57900 573031 0
AMOUNT25_12 AMOUNT25 12 58000 571708 0
AMOUNT25_12 AMOUNT25 12 58100 574663 0
AMOUNT25_12 AMOUNT25 12 58200 571510 0
AMOUNT25_12 AMOUNT25 12 58300 573485 0
AMOUNT25_12 AMOUNT25 12 58400 573613 0
AMOUNT25_12 AMOUNT25 12 58500 577581 0
AMOUNT25_12 AMOUNT25 12 58600 578574 0
AMOUNT25_12 AMOUNT25 12 58700 579898 0
AMOUNT25_12 AMOUNT25 12 58800 574433 0
AMOUNT25_12 AMOUNT25 12 58900 575702 0
AMOUNT25_12 AMOUNT25 12 59000 577655 0
AMOUNT25_12 AMOUNT25 12 59100 576880 0
AMOUNT25_12 AMOUNT25 12 59200 573679 0
AMOUNT25_12 AMOUNT25 12 59300 576268 0
AMOUNT25_12 AMOUNT25 12 59400 576190 0
AMOUNT25_12 AMOUNT25 12 59500 573396 0
AMOUNT25_12 AMOUNT25 12 59600 572803 0
AMOUNT25_12 AMOUNT25 12 59700 570051 0
AMOUNT25_12 AMOUNT25 12 59800 572506 0
AMOUNT25_12 AMOUNT25 12 59900 570511 0
AMOUNT25_12 AMOUNT25 12 60000 573944 0
AMOUNT25_12 AMOUNT25 12 60100 577444 0
AMOUNT25_12 AMOUNT25 12 60200 568658 0
AMOUNT25_12 AMOUNT25 12 60300 573652 0
AMOUNT25_12 AMOUNT25 12 60400 574157 0
AMOUNT25_12 AMOUNT25 12 60500 577628 0
AMOUNT25_12 AMOUNT25 12 60600 574871 0
AMOUNT25_12 AMOUNT25 12 60700 575320 0
AMOUNT25_12 AMOUNT25 12 60800 576398 0
AMOUNT25_12 AMOUNT25 12 60900 576125 0
AMOUNT25_12 AMOUNT25 12 61000 575694 0
AMOUNT25_12 AMOUNT25 12 61100 576015 0
AMOUNT25_12 AMOUNT25 12 61200 574331 0
AMOUNT25_12 AMOUNT25 12 61300 571476 0
AMOUNT25_12 AMOUNT25 12 61400 573652 0
AMOUNT25_12 AMOUNT25 12 61500 576813 0
AMOUNT25_12 AMOUNT25 12 61600 576016 0
AMOUNT25_12 AMOUNT25 12 61700 578276 0
AMOUNT25_12 AMOUNT25 12 61800 574304 0
AMOUNT25_12 AMOUNT25 12 61900 569228 0
AMOUNT25_12 AMOUNT25 12 62000 571359 0
AMOUNT25_12 AMOUNT25 12 62100 570352 0
AMOUNT25_12 AMOUNT25 12 62200 574029 0
AMOUNT25_12 AMOUNT25 12 62300 573754 0
AMOUNT25_12 AMOUNT25 12 62400 572000 0
AMOUNT25_12 AMOUNT25 12 62500 572516 0
AMOUNT25_12 AMOUNT25 12 62600 572949 0
AMOUNT25_12 AMOUNT25 12 62700 573568 0
AMOUNT25_12 AMOUNT25 12 62800 569770 0
AMOUNT25_12 AMOUNT25 12 62900 573506 0
AMOUNT25_12 AMOUNT25 12 63000 570149 0
AMOUNT25_12 AMOUNT25 12 63100 570318 0
AMOUNT25_12 AMOUNT25 12 63200 570200 0
AMOUNT25_12 AMOUNT25 12 63300 573295 0
AMOUNT25_12 AMOUNT25 12 63400 572620 0
AMOUNT25_12 AMOUNT25 12 63500 576437 0
AMOUNT25_12 AMOUNT25 12 63600 573884 0
AMOUNT25_12 AMOUNT25 12 63700 571882 0
AMOUNT25_12 AMOUNT25 12 63800 578084 0
AMOUNT25_12 AMOUNT25 12 63900 577553 0
AMOUNT25_12 AMOUNT25 12 64000 573169 0
AMOUNT25_12 AMOUNT25 12 64100 569312 0
AMOUNT25_12 AMOUNT25 12 64200 569321 0
AMOUNT25_12 AMOUNT25 12 64300 566160 0
AMOUNT25_12 AMOUNT25 12 64400 562511 0
AMOUNT25_12 AMOUNT25 12 64500 567891 0
AMOUNT25_12 AMOUNT25 12 64600 571520 0
AMOUNT25_12 AMOUNT25 12 64700 568574 0
AMOUNT25_12 AMOUNT25 12 64800 566689 0
AMOUNT25_12 AMOUNT25 12 64900 563939 0
AMOUNT25_12 AMOUNT25 12 65000 566264 0
AMOUNT25_12 AMOUNT25 12 65100 565072 0
AMOUNT25_12 AMOUNT25 12 65200 567333 0
AMOUNT25_12 AMOUNT25 12 65300 569147 0
AMOUNT25_12 AMOUNT25 12 65400 579403 0
AMOUNT25_12 AMOUNT25 12 65500 578922 0
AMOUNT25_12 AMOUNT25 12 65600 573145 0
AMOUNT25_12 AMOUNT25 12 65700 567883 0
AMOUNT25_12 AMOUNT25 12 65800 570793 0
AMOUNT25_12 AMOUNT25 12 65900 572144 0
AMOUNT25_12 AMOUNT25 12 66000 570749 0
AMOUNT25_12 AMOUNT25 12 66100 574857 0
AMOUNT25_12 AMOUNT25 12 66200 571903 0
AMOUNT25_12 AMOUNT25 12 66300 570928 0
AMOUNT25_12 AMOUNT25 12 66400 570725 0
AMOUNT25_12 AMOUNT25 12 66500 573741 0
AMOUNT25_12 AMOUNT25 12 66600 569949 0
AMOUNT25_12 AMOUNT25 12 66700 568608 0
AMOUNT25_12 AMOUNT25 12 66800 572900 0
AMOUNT25_12 AMOUNT25 12 66900 569977 0
AMOUNT25_12 AMOUNT25 12 67000 577301 0
AMOUNT25_12 AMOUNT25 12 67100 579107 0
AMOUNT25_12 AMOUNT25 12 67200 578564 0
AMOUNT25_12 AMOUNT25 12 67300 581406 0
AMOUNT25_12 AMOUNT25 12 67400 583482 0
AMOUNT25_12 AMOUNT25 12 67500 587613 0
AMOUNT25_12 AMOUNT25 12 67600 583076 0
AMOUNT25_12 AMOUNT25 12 67700 577798 0
AMOUNT25_12 AMOUNT25 12 67800 577416 0
AMOUNT25_12 AMOUNT25 12 67900 578740 0
AMOUNT25_12 AMOUNT25 12 68000 581038 0
AMOUNT25_12 AMOUNT25 12 68100 575474 0
AMOUNT25_12 AMOUNT25 12 68200 570312 0
AMOUNT25_12 AMOUNT25 12 68300 570780 0
AMOUNT25_12 AMOUNT25 12 68400 576155 0
AMOUNT25_12 AMOUNT25 12 68500 570656 0
AMOUNT25_12 AMOUNT25 12 68600 570499 0
AMOUNT25_12 AMOUNT25 12 68700 573205 0
AMOUNT25_12 AMOUNT25 12 68800 575071 0
AMOUNT25_12 AMOUNT25 12 68900 575100 0
AMOUNT25_12 AMOUNT25 12 69000 574547 0
AMOUNT25_12 AMOUNT25 12 69100 573165 0
AMOUNT25_12 AMOUNT25 12 69200 575307 0
AMOUNT25_12 AMOUNT25 12 69300 578946 0
AMOUNT25_12 AMOUNT25 12 69400 579692 0
AMOUNT25_12 AMOUNT25 12 69500 577621 0
AMOUNT25_12 AMOUNT25 12 69600 574592 0
AMOUNT25_12 AMOUNT25 12 69700 573451 0
AMOUNT25_12 AMOUNT25 12 69800 578260 0
AMOUNT25_12 AMOUNT25 12 69900 573885 0
AMOUNT25_12 AMOUNT25 12 70000 572203 0
AMOUNT25_12 AMOUNT25 12 70100 577149 0
AMOUNT25_12 AMOUNT25 12 70200 576083 0
AMOUNT25_12 AMOUNT25 12 70300 574276 0
AMOUNT25_12 AMOUNT25 12 70400 575441 0
AMOUNT25_12 AMOUNT25 12 70500 577271 0
AMOUNT25_12 AMOUNT25 12 70600 573989 0
AMOUNT25_12 AMOUNT25 12 70700 576142 0
AMOUNT25_12 AMOUNT25 12 70800 577485 0
AMOUNT25_12 AMOUNT25 12 70900 572298 0
AMOUNT25_12 AMOUNT25 12 71000 572156 0
AMOUNT25_12 AMOUNT25 12 71100 570718 0
AMOUNT25_12 AMOUNT25 12 71200 576073 0
AMOUNT25_12 AMOUNT25 12 71300 572795 0
AMOUNT25_12 AMOUNT25 12 71400 574359 0
AMOUNT25_12 AMOUNT25 12 71500 579920 0
AMOUNT25_12 AMOUNT25 12 71600 576252 0
AMOUNT25_12 AMOUNT25 12 71700 576099 0
AMOUNT25_12 AMOUNT25 12 71800 575124 0
AMOUNT25_12 AMOUNT25 12 71900 569712 0
AMOUNT25_12 AMOUNT25 12 72000 571872 0
AMOUNT25_12 AMOUNT25 12 72100 574177 0
AMOUNT25_12 AMOUNT25 12 72200 568935 0
AMOUNT25_12 AMOUNT25 12 72300 573374 0
AMOUNT25_12 AMOUNT25 12 72400 568682 0
AMOUNT25_12 AMOUNT25 12 72500 568587 0
AMOUNT25_12 AMOUNT25 12 72600 569321 0
AMOUNT25_12 AMOUNT25 12 72700 573939 0
AMOUNT25_12 AMOUNT25 12 72800 565950 0
AMOUNT25_12 AMOUNT25 12 72900 573705 0
AMOUNT25_12 AMOUNT25 12 73000 574329 0
AMOUNT25_12 AMOUNT25 12 73100 576360 0
AMOUNT25_12 AMOUNT25 12 73200 568419 0
AMOUNT25_12 AMOUNT25 12 73300 569900 0
AMOUNT25_12 AMOUNT25 12 73400 568157 0
AMOUNT25_12 AMOUNT25 12 73500 568589 0
AMOUNT25_12 AMOUNT25 12 73600 569089 0
AMOUNT25_12 AMOUNT25 12 73700 569219 0
AMOUNT25_12 AMOUNT25 12 73800 570442 0
AMOUNT25_12 AMOUNT25 12 73900 567617 0
AMOUNT25_12 AMOUNT25 12 74000 566094 0
AMOUNT25_12 AMOUNT25 12 74100 574204 0
AMOUNT25_12 AMOUNT25 12 74200 569912 0
AMOUNT25_12 AMOUNT25 12 74300 576057 0
AMOUNT25_12 AMOUNT25 12 74400 574858 0
AMOUNT25_12 AMOUNT25 12 74500 577276 0
AMOUNT25_12 AMOUNT25 12 74600 573110 0
AMOUNT25_12 AMOUNT25 12 74700 571415 0
AMOUNT25_12 AMOUNT25 12 74800 571779 0
AMOUNT25_12 AMOUNT25 12 74900 570229 0
AMOUNT25_12 AMOUNT25 12 75000 567100 0
AMOUNT25_12 AMOUNT25 12 75100 563527 0
AMOUNT25_12 AMOUNT25 12 75200 557115 0
AMOUNT25_12 AMOUNT25 12 75300 564183 0
AMOUNT25_12 AMOUNT25 12 75400 562697 0
AMOUNT25_12 AMOUNT25 12 75500 564936 0
AMOUNT25_12 AMOUNT25 12 75600 563528 0
AMOUNT25_12 AMOUNT25 12 75700 565461 0
AMOUNT25_12 AMOUNT25 12 75800 560722 0
AMOUNT25_12 AMOUNT25 12 75900 564328 0
AMOUNT25_12 AMOUNT25 12 76000 558362 0
AMOUNT25_12 AMOUNT25 12 76100 557432 0
AMOUNT25_12 AMOUNT25 12 76200 552680 0
AMOUNT25_12 AMOUNT25 12 76300 551018 0
AMOUNT25_12 AMOUNT25 12 76400 554781 0
AMOUNT25_12 AMOUNT25 12 76500 553765 0
AMOUNT25_12 AMOUNT25 12 76600 550847 0
AMOUNT25_12 AMOUNT25 12 76700 552483 0
AMOUNT25_12 AMOUNT25 12 76800 547860 0
AMOUNT25_12 AMOUNT25 12 76900 547553 0
AMOUNT25_12 AMOUNT25 12 77000 549295 0
AMOUNT25_12 AMOUNT25 12 77100 545467 0
AMOUNT25_12 AMOUNT25 12 77200 547930 0
AMOUNT25_12 AMOUNT25 12 77300 547629 0
AMOUNT25_12 AMOUNT25 12 77400 554383 0
AMOUNT25_12 AMOUNT25 12 77500 558899 0
AMOUNT25_12 AMOUNT25 12 77600 553620 0
AMOUNT25_12 AMOUNT25 12 77700 557946 0
AMOUNT25_12 AMOUNT25 12 77800 560375 0
AMOUNT25_12 AMOUNT25 12 77900 561386 0
AMOUNT25_12 AMOUNT25 12 78000 557859 0
AMOUNT25_12 AMOUNT25 12 78100 555053 0
AMOUNT25_12 AMOUNT25 12 78200 555589 0
AMOUNT25_12 AMOUNT25 12 78300 556627 0
AMOUNT25_12 AMOUNT25 12 78400 556829 0
AMOUNT25_12 AMOUNT25 12 78500 553872 0
AMOUNT25_12 AMOUNT25 12 78600 556402 0
AMOUNT25_12 AMOUNT25 12 78700 555012 0
AMOUNT25_12 AMOUNT25 12 78800 552810 0
AMOUNT25_12 AMOUNT25 12 78900 555468 0
AMOUNT25_12 AMOUNT25 12 79000 557081 0
AMOUNT25_12 AMOUNT25 12 79100 550467 0
AMOUNT25_12 AMOUNT25 12 79200 553594 0
AMOUNT25_12 AMOUNT25 12 79300 546186 0
AMOUNT25_12 AMOUNT25 12 79400 544598 0
AMOUNT25_12 AMOUNT25 12 79500 537217 0
AMOUNT25_12 AMOUNT25 12 79600 525046 0
AMOUNT25_12 AMOUNT25 12 79700 521236 0
AMOUNT25_12 AMOUNT25 12 79800 511912 0
AMOUNT25_12 AMOUNT25 12 79900 497224 0
AMOUNT25_12 AMOUNT25 12 80000 487279 0
AMOUNT25_12 AMOUNT25 12 80100 475874 0
AMOUNT25_12 AMOUNT25 12 80200 470593 0
AMOUNT25_12 AMOUNT25 12 80300 457756 0
AMOUNT25_12 AMOUNT25 12 80400 448482 0
AMOUNT25_12 AMOUNT25 12 80500 423500 0
AMOUNT25_12 AMOUNT25 12 80600 406572 0
AMOUNT25_12 AMOUNT25 12 80700 383976 0
AMOUNT25_12 AMOUNT25 12 80800 364178 0
AMOUNT25_12 AMOUNT25 12 80900 354034 0
AMOUNT25_12 AMOUNT25 12 81000 334744 0
AMOUNT25_12 AMOUNT25 12 81100 317978 0
AMOUNT25_12 AMOUNT25 12 81200 292543 0
AMOUNT25_12 AMOUNT25 12 81300 271726 0
AMOUNT25_12 AMOUNT25 12 81400 253611 0
AMOUNT25_12 AMOUNT25 12 81500 254386 0
AMOUNT25_12 AMOUNT25 12 81600 287342 0
AMOUNT25_12 AMOUNT25 12 81700 340613 0
AMOUNT25_12 AMOUNT25 12 81800 380623 0
AMOUNT25_12 AMOUNT25 12 81900 420397 0
AMOUNT25_12 AMOUNT25 12 82000 455706 0
AMOUNT25_12 AMOUNT25 12 82100 478205 0
AMOUNT25_12 AMOUNT25 12 82200 488030 0
AMOUNT25_12 AMOUNT25 12 82300 490907 0
AMOUNT25_12 AMOUNT25 12 82400 492326 0
AMOUNT25_12 AMOUNT25 12 82500 499366 0
AMOUNT25_12 AMOUNT25 12 82600 506304 0
AMOUNT25_12 AMOUNT25 12 82700 522697 0
AMOUNT25_12 AMOUNT25 12 82800 526073 0
AMOUNT25_12 AMOUNT25 12 82900 533167 0
AMOUNT25_12 AMOUNT25 12 83000 544154 0
AMOUNT25_12 AMOUNT25 12 83100 552527 0
AMOUNT25_12 AMOUNT25 12 83200 559491 0
AMOUNT25_12 AMOUNT25 12 83300 559538 0
AMOUNT25_12 AMOUNT25 12 83400 557942 0
AMOUNT25_12 AMOUNT25 12 83500 557424 0
AMOUNT25_12 AMOUNT25 12 83600 555315 0
AMOUNT25_12 AMOUNT25 12 83700 549620 0
AMOUNT25_12 AMOUNT25 12 83800 552335 0
AMOUNT25_12 AMOUNT25 12 83900 550872 0
AMOUNT25_12 AMOUNT25 12 84000 551990 0
AMOUNT25_12 AMOUNT25 12 84100 552206 0
AMOUNT25_12 AMOUNT25 12 84200 539978 0
AMOUNT25_12 AMOUNT25 12 84300 536904 0
AMOUNT25_12 AMOUNT25 12 84400 518984 0
AMOUNT25_12 AMOUNT25 12 84500 501698 0
AMOUNT25_12 AMOUNT25 12 84600 486568 0
AMOUNT25_12 AMOUNT25 12 84700 468909 0
AMOUNT25_12 AMOUNT25 12 84800 460663 0
AMOUNT25_12 AMOUNT25 12 84900 449795 0
AMOUNT25_12 AMOUNT25 12 85000 428176 0
AMOUNT25_12 AMOUNT25 12 85100 415550 0
AMOUNT25_12 AMOUNT25 12 85200 402317 0
AMOUNT25_12 AMOUNT25 12 85300 392103 0
AMOUNT25_12 AMOUNT25 12 85400 374535 0
AMOUNT25_12 AMOUNT25 12 85500 355445 0
AMOUNT25_12 AMOUNT25 12 85600 343286 0
AMOUNT25_12 AMOUNT25 12 85700 332664 0
AMOUNT25_12 AMOUNT25 12 85800 319482 0
AMOUNT25_12 AMOUNT25 12 85900 303688 0
AMOUNT25_12 AMOUNT25 12 86000 281356 0
AMOUNT25_12 AMOUNT25 12 86100 263087 0
AMOUNT25_12 AMOUNT25 12 86200 249343 0
AMOUNT25_12 AMOUNT25 12 86300 232933 0
AMOUNT25_12 AMOUNT25 12 86400 224086 0
AMOUNT25_12 AMOUNT25 12 86500 218971 0
AMOUNT25_12 AMOUNT25 12 86600 215936 0
AMOUNT25_12 AMOUNT25 12 86700 203139 0
AMOUNT25_12 AMOUNT25 12 86800 189196 0
AMOUNT25_12 AMOUNT25 12 86900 177056 0
AMOUNT25_12 AMOUNT25 12 87000 163938 0
AMOUNT25_12 AMOUNT25 12 87100 142420 0
AMOUNT25_12 AMOUNT25 12 87200 130117 0
AMOUNT25_12 AMOUNT25 12 87300 119238 0
AMOUNT25_12 AMOUNT25 12 87400 111317 0
AMOUNT25_12 AMOUNT25 12 87500 101074 0
AMOUNT25_12 AMOUNT25 12 87600 92256 0
AMOUNT25_12 AMOUNT25 12 87700 86379 0
AMOUNT25_12 AMOUNT25 12 87800 75361 0
AMOUNT25_12 AMOUNT25 12 87900 65322 0
AMOUNT25_12 AMOUNT25 12 88000 55420 0
AMOUNT25_12 AMOUNT25 12 88100 51186 0
AMOUNT25_12 AMOUNT25 12 88200 43925 0
AMOUNT25_12 AMOUNT25 12 88300 36978 0
AMOUNT25_12 AMOUNT25 12 88400 33464 0
AMOUNT25_12 AMOUNT25 12 88500 29670 0
AMOUNT25_12 AMOUNT25 12 88600 29021 0
AMOUNT25_12 AMOUNT25 12 88700 29037 0
AMOUNT25_12 AMOUNT25 12 88800 30727 0
AMOUNT25_12 AMOUNT25 12 88900 32306 0
AMOUNT25_12 AMOUNT25 12 89000 31828 0
AMOUNT25_12 AMOUNT25 12 89100 33031 0
AMOUNT25_12 AMOUNT25 12 89200 34580 0
AMOUNT25_12 AMOUNT25 12 89300 33570 0
AMOUNT25_12 AMOUNT25 12 89400 33078 0
AMOUNT25_12 AMOUNT25 12 89500 36748 0
AMOUNT25_12 AMOUNT25 12 89600 34205 0
AMOUNT25_12 AMOUNT25 12 89700 31047 0
AMOUNT25_12 AMOUNT25 12 89800 32786 0
AMOUNT25_12 AMOUNT25 12 89900 30123 0
AMOUNT25_12 AMOUNT25 12 90000 26708 0
AMOUNT25_12 AMOUNT25 12 90100 24329 0
AMOUNT25_12 AMOUNT25 12 90200 24706 0
AMOUNT25_12 AMOUNT25 12 90300 23665 0
AMOUNT25_12 AMOUNT25 12 90400 23181 0
AMOUNT25_12 AMOUNT25 12 90500 23875 0
AMOUNT25_12 AMOUNT25 12 90600 24898 0
AMOUNT25_12 AMOUNT25 12 90700 25756 0
AMOUNT25_12 AMOUNT25 12 90800 25375 0
AMOUNT25_12 AMOUNT25 12 90900 29480 0
AMOUNT25_12 AMOUNT25 12 91000 32969 0
AMOUNT25_12 AMOUNT25 12 91100 34761 0
AMOUNT25_12 AMOUNT25 12 91200 34689 0
AMOUNT25_12 AMOUNT25 12 91300 31598 0
AMOUNT25_12 AMOUNT25 12 91400 26928 0
AMOUNT25_12 AMOUNT25 12 91500 24943 0
AMOUNT25_12 AMOUNT25 12 91600 24768 0
AMOUNT25_12 AMOUNT25 12 91700 24098 0
AMOUNT25_12 AMOUNT25 12 91800 21421 0
AMOUNT25_12 AMOUNT25 12 91900 22489 0
AMOUNT25_12 AMOUNT25 12 92000 23730 0
AMOUNT25_12 AMOUNT25 12 92100 24425 0
AMOUNT25_12 AMOUNT25 12 92200 25173 0
AMOUNT25_12 AMOUNT25 12 92300 23477 0
AMOUNT25_12 AMOUNT25 12 92400 22050 0
AMOUNT25_12 AMOUNT25 12 92500 20902 0
AMOUNT25_12 AMOUNT25 12 92600 20407 0
AMOUNT25_12 AMOUNT25 12 92700 20667 0
AMOUNT25_12 AMOUNT25 12 92800 20053 0
AMOUNT25_12 AMOUNT25 12 92900 22561 0
AMOUNT25_12 AMOUNT25 12 93000 24365 0
AMOUNT25_12 AMOUNT25 12 93100 24743 0
AMOUNT25_12 AMOUNT25 12 93200 22561 0
AMOUNT25_12 AMOUNT25 12 93300 23996 0
AMOUNT25_12 AMOUNT25 12 93400 24156 0
AMOUNT25_12 AMOUNT25 12 93500 20977 0
AMOUNT25_12 AMOUNT25 12 93600 21829 0
AMOUNT25_12 AMOUNT25 12 93700 20576 0
AMOUNT25_12 AMOUNT25 12 93800 18946 0
AMOUNT25_12 AMOUNT25 12 93900 17385 0
AMOUNT25_12 AMOUNT25 12 94000 19575 0
AMOUNT25_12 AMOUNT25 12 94100 20731 0
AMOUNT25_12 AMOUNT25 12 94200 20618 0
AMOUNT25_12 AMOUNT25 12 94300 18723 0
AMOUNT25_12 AMOUNT25 12 94400 23434 0
AMOUNT25_12 AMOUNT25 12 94500 29002 0
AMOUNT25_12 AMOUNT25 12 94600 44529 0
AMOUNT25_12 AMOUNT25 12 94700 74169 0
AMOUNT25_12 AMOUNT25 12 94800 104629 0
AMOUNT25_12 AMOUNT25 12 94900 148564 0
AMOUNT25_12 AMOUNT25 12 95000 202081 0
AMOUNT25_12 AMOUNT25 12 95100 243875 0
AMOUNT25_12 AMOUNT25 12 95200 275298 0
AMOUNT25_12 AMOUNT25 12 95300 294364 0
AMOUNT25_12 AMOUNT25 12 95400 320781 0
AMOUNT25_12 AMOUNT25 12 95500 338697 0
AMOUNT25_12 AMOUNT25 12 95600 353252 0
AMOUNT25_12 AMOUNT25 12 95700 354571 0
AMOUNT25_12 AMOUNT25 12 95800 340811 0
AMOUNT25_12 AMOUNT25 12 95900 324250 0
AMOUNT25_12 AMOUNT25 12 96000 321020 0
AMOUNT25_12 AMOUNT25 12 96100 340258 0
AMOUNT25_12 AMOUNT25 12 96200 337940 0
AMOUNT25_12 AMOUNT25 12 96300 337847 0
AMOUNT25_12 AMOUNT25 12 96400 340683 0
AMOUNT25_12 AMOUNT25 12 96500 340476 0
AMOUNT25_12 AMOUNT25 12 96600 341909 0
AMOUNT25_12 AMOUNT25 12 96700 329892 0
AMOUNT25_12 AMOUNT25 12 96800 324784 0
AMOUNT25_12 AMOUNT25 12 96900 332292 0
AMOUNT25_12 AMOUNT25 12 97000 353776 0
AMOUNT25_12 AMOUNT25 12 97100 348284 0
AMOUNT25_12 AMOUNT25 12 97200 347270 0
AMOUNT25_12 AMOUNT25 12 97300 343474 0
AMOUNT25_12 AMOUNT25 12 97400 339553 0
AMOUNT25_12 AMOUNT25 12 97500 340703 0
AMOUNT25_12 AMOUNT25 12 97600 332003 0
AMOUNT25_12 AMOUNT25 12 97700 322904 0
AMOUNT25_12 AMOUNT25 12 97800 319499 0
AMOUNT25_12 AMOUNT25 12 97900 310723 0
AMOUNT25_12 AMOUNT25 12 98000 318773 0
AMOUNT25_12 AMOUNT25 12 98100 333087 0
AMOUNT25_12 AMOUNT25 12 98200 332074 0
AMOUNT25_12 AMOUNT25 12 98300 329281 0
AMOUNT25_12 AMOUNT25 12 98400 340676 0
AMOUNT25_12 AMOUNT25 12 98500 363562 0
AMOUNT25_12 AMOUNT25 12 98600 389842 0
AMOUNT25_12 AMOUNT25 12 98700 401909 0
AMOUNT25_12 AMOUNT25 12 98800 402915 0
AMOUNT25_12 AMOUNT25 12 98900 406666 0
AMOUNT25_12 AMOUNT25 12 99000 403654 0
AMOUNT25_12 AMOUNT25 12 99100 421509 0
AMOUNT25_12 AMOUNT25 12 99200 428638 0
AMOUNT25_12 AMOUNT25 12 99300 446392 0
AMOUNT25_12 AMOUNT25 12 99400 459393 0
AMOUNT25_12 AMOUNT25 12 99500 466026 0
AMOUNT25_12 AMOUNT25 12 99600 465060 0
AMOUNT25_12 AMOUNT25 12 99700 465378 0
AMOUNT25_12 AMOUNT25 12 99800 464901 0
AMOUNT25_12 AMOUNT25 12 99900 472951 0
AMOUNT25_12 AMOUNT25 12 100000 487158 0
AMOUNT25_13 AMOUNT25 13 0 0 0
AMOUNT25_13 AMOUNT25 13 100 400002 0
AMOUNT25_13 AMOUNT25 13 200 454736 0
AMOUNT25_13 AMOUNT25 13 300 356503 0
AMOUNT25_13 AMOUNT25 13 400 391010 0
AMOUNT25_13 AMOUNT25 13 500 345386 0
AMOUNT25_13 AMOUNT25 13 600 220156 0
AMOUNT25_13 AMOUNT25 13 700 193425 0
AMOUNT25_13 AMOUNT25 13 800 161196 0
AMOUNT25_13 AMOUNT25 13 900 191634 0
AMOUNT25_13 AMOUNT25 13 1000 315130 0
AMOUNT25_13 AMOUNT25 13 1100 449225 0
AMOUNT25_13 AMOUNT25 13 1200 465013 0
AMOUNT25_13 AMOUNT25 13 1300 449226 0
AMOUNT25_13 AMOUNT25 13 1400 446043 0
AMOUNT25_13 AMOUNT25 13 1500 448874 0
AMOUNT25_13 AMOUNT25 13 1600 454644 0
AMOUNT25_13 AMOUNT25 13 1700 460974 0
AMOUNT25_13 AMOUNT25 13 1800 471441 0
AMOUNT25_13 AMOUNT25 13 1900 469533 0
AMOUNT25_13 AMOUNT25 13 2000 474293 0
AMOUNT25_13 AMOUNT25 13 2100 481004 0
AMOUNT25_13 AMOUNT25 13 2200 474279 0
AMOUNT25_13 AMOUNT25 13 2300 481784 0
AMOUNT25_13 AMOUNT25 13 2400 488851 0
AMOUNT25_13 AMOUNT25 13 2500 485615 0
AMOUNT25_13 AMOUNT25 13 2600 521024 0
AMOUNT25_13 AMOUNT25 13 2700 527190 0
AMOUNT25_13 AMOUNT25 13 2800 529903 0
AMOUNT25_13 AMOUNT25 13 2900 532917 0
AMOUNT25_13 AMOUNT25 13 3000 534601 0
AMOUNT25_13 AMOUNT25 13 3100 528393 0
AMOUNT25_13 AMOUNT25 13 3200 530684 0
AMOUNT25_13 AMOUNT25 13 3300 537070 0
AMOUNT25_13 AMOUNT25 13 3400 528408 0
AMOUNT25_13 AMOUNT25 13 3500 534107 0
AMOUNT25_13 AMOUNT25 13 3600 536407 0
AMOUNT25_13 AMOUNT25 13 3700 527132 0
