uid treatment rep update steal_count donate_count difference diff_per_org
VT0.5_1 VT0.5 1 31300 23319 18464 -4855 -0.6399947271289217
VT0.5_1 VT0.5 1 31400 21949 18044 -3905 -0.5249361473316306
VT0.5_1 VT0.5 1 31500 21675 18592 -3083 -0.4082902926764667
VT0.5_1 VT0.5 1 31600 22148 18649 -3499 -0.46647113718170913
VT0.5_1 VT0.5 1 31700 22352 17998 -4354 -0.5883783783783784
VT0.5_1 VT0.5 1 31800 22826 17629 -5197 -0.6885267620561738
VT0.5_1 VT0.5 1 31900 24663 17873 -6790 -0.9125117591721543
VT0.5_1 VT0.5 1 32000 25259 17643 -7616 -1.00581088219757
VT0.5_1 VT0.5 1 32100 26379 18422 -7957 -1.0637700534759358
VT0.5_1 VT0.5 1 32200 23023 19457 -3566 -0.47981700753498385
VT0.5_1 VT0.5 1 32300 22830 18078 -4752 -0.6299880684077953
VT0.5_1 VT0.5 1 32400 23266 17664 -5602 -0.7395379537953796
VT0.5_1 VT0.5 1 32500 23359 17457 -5902 -0.7927468099395567
VT0.5_1 VT0.5 1 32600 22861 17445 -5416 -0.719734219269103
VT0.5_1 VT0.5 1 32700 23479 18011 -5468 -0.7378221562542167
VT0.5_1 VT0.5 1 32800 24103 17795 -6308 -0.84073037451686
VT0.5_1 VT0.5 1 32900 23176 16796 -6380 -0.8583344544598412
VT0.5_1 VT0.5 1 33000 24072 18253 -5819 -0.7790868924889544
VT0.5_1 VT0.5 1 33100 23859 18104 -5755 -0.7620497881355932
VT0.5_1 VT0.5 1 33200 24335 17955 -6380 -0.8464906461456813
VT0.5_1 VT0.5 1 33300 22834 17864 -4970 -0.6573204602565799
VT0.5_1 VT0.5 1 33400 23423 18191 -5232 -0.6953748006379585
VT0.5_1 VT0.5 1 33500 23961 20502 -3459 -0.462247761592944
VT0.5_1 VT0.5 1 33600 24362 18155 -6207 -0.8217926651661591
VT0.5_1 VT0.5 1 33700 23281 18385 -4896 -0.6569166778478465
VT0.5_1 VT0.5 1 33800 23740 18651 -5089 -0.6792578750667378
VT0.5_1 VT0.5 1 33900 24593 18324 -6269 -0.8339763203405614
VT0.5_1 VT0.5 1 34000 24125 18658 -5467 -0.7323509711989283
VT0.5_1 VT0.5 1 34100 24021 17582 -6439 -0.8587623366230995
VT0.5_1 VT0.5 1 34200 23626 16764 -6862 -0.9118936877076412
VT0.5_1 VT0.5 1 34300 22721 16792 -5929 -0.7916944852450261
VT0.5_1 VT0.5 1 34400 22493 17050 -5443 -0.727187708750835
VT0.5_1 VT0.5 1 34500 23403 18446 -4957 -0.6623463388562266
VT0.5_1 VT0.5 1 34600 22311 16104 -6207 -0.8273793655025327
VT0.5_1 VT0.5 1 34700 23141 16555 -6586 -0.8841455228889784
VT0.5_1 VT0.5 1 34800 22843 16883 -5960 -0.8033427685671923
VT0.5_1 VT0.5 1 34900 23586 17419 -6167 -0.8274520327384945
VT0.5_1 VT0.5 1 35000 23648 18862 -4786 -0.6439720129171151
VT0.5_1 VT0.5 1 35100 22865 18093 -4772 -0.6344900944023402
VT0.5_1 VT0.5 1 35200 22492 16696 -5796 -0.7768395657418576
VT0.5_1 VT0.5 1 35300 22905 16662 -6243 -0.8288635156664896
VT0.5_1 VT0.5 1 35400 23390 16374 -7016 -0.951322033898305
VT0.5_1 VT0.5 1 35500 23642 16138 -7504 -1.0080601826974744
VT0.5_1 VT0.5 1 35600 23134 16480 -6654 -0.8774891204008968
VT0.5_1 VT0.5 1 35700 22305 17636 -4669 -0.6150704781978659
VT0.5_1 VT0.5 1 35800 23290 17816 -5474 -0.7304510274886576
VT0.5_1 VT0.5 1 35900 23495 17760 -5735 -0.7571956693952997
VT0.5_1 VT0.5 1 36000 23173 18410 -4763 -0.6292773153653058
VT0.5_1 VT0.5 1 36100 24773 18732 -6041 -0.8078363198716234
VT0.5_1 VT0.5 1 36200 23607 17589 -6018 -0.7904899513989229
VT0.5_1 VT0.5 1 36300 22649 15580 -7069 -0.9466988080889246
VT0.5_1 VT0.5 1 36400 22951 16467 -6484 -0.8586942126870614
VT0.5_1 VT0.5 1 36500 22884 17084 -5800 -0.7714817770683693
VT0.5_1 VT0.5 1 36600 23363 16804 -6559 -0.8757009345794392
VT0.5_1 VT0.5 1 36700 24762 18143 -6619 -0.8756449265775896
VT0.5_1 VT0.5 1 36800 24804 17913 -6891 -0.9199038846615939
VT0.5_1 VT0.5 1 36900 24120 16686 -7434 -1.003374274530976
VT0.5_1 VT0.5 1 37000 23655 18289 -5366 -0.7194958433896487
VT0.5_1 VT0.5 1 37100 23843 18044 -5799 -0.7735094037615046
VT0.5_1 VT0.5 1 37200 23425 16959 -6466 -0.8588125913135874
VT0.5_1 VT0.5 1 37300 24667 18715 -5952 -0.788657744799258
VT0.5_1 VT0.5 1 37400 24212 18913 -5299 -0.7058745171173572
VT0.5_1 VT0.5 1 37500 24415 18808 -5607 -0.7552532327586207
VT0.5_1 VT0.5 1 37600 24920 19635 -5285 -0.7011143539400372
VT0.5_1 VT0.5 1 37700 24661 19011 -5650 -0.7413725232909067
VT0.5_1 VT0.5 1 37800 24857 19062 -5795 -0.7661290322580645
VT0.5_1 VT0.5 1 37900 24206 19246 -4960 -0.6575633037253082
VT0.5_1 VT0.5 1 38000 25175 17835 -7340 -0.9647739221871714
VT0.5_1 VT0.5 1 38100 24861 16456 -8405 -1.1119195660801693
VT0.5_1 VT0.5 1 38200 24081 15952 -8129 -1.0786889596602973
VT0.5_1 VT0.5 1 38300 23455 17441 -6014 -0.8024016010673782
VT0.5_1 VT0.5 1 38400 23524 17514 -6010 -0.8113946267044687
VT0.5_1 VT0.5 1 38500 23230 17421 -5809 -0.7841522678185745
VT0.5_1 VT0.5 1 38600 24082 18556 -5526 -0.7399571505088377
VT0.5_1 VT0.5 1 38700 24025 17577 -6448 -0.855059010741281
VT0.5_1 VT0.5 1 38800 24365 17107 -7258 -0.9654163341314179
VT0.5_1 VT0.5 1 38900 24047 17360 -6687 -0.8875763206795859
VT0.5_1 VT0.5 1 39000 22981 17791 -5190 -0.6872351694915254
VT0.5_1 VT0.5 1 39100 23416 17657 -5759 -0.7661301050951177
VT0.5_1 VT0.5 1 39200 22312 18072 -4240 -0.5685170286940199
VT0.5_1 VT0.5 1 39300 23177 17798 -5379 -0.7106619104240983
VT0.5_1 VT0.5 1 39400 22616 18467 -4149 -0.5578112395805324
VT0.5_1 VT0.5 1 39500 22618 17059 -5559 -0.7410023993601706
VT0.5_1 VT0.5 1 39600 22636 17069 -5567 -0.7434561965811965
VT0.5_1 VT0.5 1 39700 22695 16492 -6203 -0.8371120107962213
VT0.5_1 VT0.5 1 39800 22350 16510 -5840 -0.7825271338603779
VT0.5_1 VT0.5 1 39900 23269 16462 -6807 -0.8938936309914642
VT0.5_1 VT0.5 1 40000 23762 17464 -6298 -0.8322981366459627
VT0.5_1 VT0.5 1 40100 24279 16837 -7442 -0.9892330187425229
VT0.5_1 VT0.5 1 40200 24703 17646 -7057 -0.9364384288747346
VT0.5_1 VT0.5 1 40300 24171 17445 -6726 -0.8921607640270592
VT0.5_1 VT0.5 1 40400 23435 17503 -5932 -0.7907224740069315
VT0.5_1 VT0.5 1 40500 23760 17767 -5993 -0.8030282728125419
VT0.5_1 VT0.5 1 40600 23604 18024 -5580 -0.7449933244325768
VT0.5_1 VT0.5 1 40700 23837 17502 -6335 -0.8445540594587388
VT0.5_1 VT0.5 1 40800 24690 17573 -7117 -0.9455294273947124
VT0.5_1 VT0.5 1 40900 23746 17044 -6702 -0.8950320512820513
VT0.5_1 VT0.5 1 41000 22670 16545 -6125 -0.8231420507996237
VT0.5_1 VT0.5 1 41100 22979 16413 -6566 -0.8734867633364374
VT0.5_1 VT0.5 1 41200 22147 16237 -5910 -0.8026619584408529
VT0.5_1 VT0.5 1 41300 22385 16960 -5425 -0.7207386741065498
VT0.5_1 VT0.5 1 41400 23056 17957 -5099 -0.6785096473719229
VT0.5_1 VT0.5 1 41500 23500 17227 -6273 -0.8409974527416544
VT0.5_1 VT0.5 1 41600 23439 17956 -5483 -0.7334135901551632
VT0.5_1 VT0.5 1 41700 25205 18392 -6813 -0.900713907985193
VT0.5_1 VT0.5 1 41800 25049 17236 -7813 -1.0407619555081924
VT0.5_1 VT0.5 1 41900 24292 18045 -6247 -0.8359427271510772
VT0.5_1 VT0.5 1 42000 24139 17317 -6822 -0.9137422984195017
VT0.5_1 VT0.5 1 42100 22911 17047 -5864 -0.7856377277599143
VT0.5_1 VT0.5 1 42200 22849 17138 -5711 -0.7567245263018418
VT0.5_1 VT0.5 1 42300 22640 16939 -5701 -0.7567029466418901
VT0.5_1 VT0.5 1 42400 22195 16444 -5751 -0.7657789613848203
VT0.5_1 VT0.5 1 42500 22991 15444 -7547 -0.9938109033447459
VT0.5_1 VT0.5 1 42600 23267 15093 -8174 -1.0769433465085638
VT0.5_1 VT0.5 1 42700 23043 15375 -7668 -1.0291236075694539
VT0.5_1 VT0.5 1 42800 22865 16601 -6264 -0.8297787786461783
VT0.5_1 VT0.5 1 42900 23507 16919 -6588 -0.8693586698337292
VT0.5_1 VT0.5 1 43000 22797 17513 -5284 -0.7103105256082807
VT0.5_1 VT0.5 1 43100 22264 17037 -5227 -0.7002009377093101
VT0.5_1 VT0.5 1 43200 23042 17159 -5883 -0.7904070939137444
VT0.5_1 VT0.5 1 43300 22358 18018 -4340 -0.5799812909260992
VT0.5_1 VT0.5 1 43400 22604 16616 -5988 -0.7937433722163308
VT0.5_1 VT0.5 1 43500 23893 17564 -6329 -0.8544619954097475
VT0.5_1 VT0.5 1 43600 22639 19454 -3185 -0.43209876543209874
VT0.5_1 VT0.5 1 43700 23473 19569 -3904 -0.5236051502145923
VT0.5_1 VT0.5 1 43800 24166 17707 -6459 -0.8773431132844336
VT0.5_1 VT0.5 1 43900 23508 17326 -6182 -0.8359702501690331
VT0.5_1 VT0.5 1 44000 23448 18247 -5201 -0.7027428725847858
VT0.5_1 VT0.5 1 44100 24107 17533 -6574 -0.8807609860664523
VT0.5_1 VT0.5 1 44200 23164 17662 -5502 -0.730968513351933
VT0.5_1 VT0.5 1 44300 22749 17809 -4940 -0.6488900564823329
VT0.5_1 VT0.5 1 44400 24756 18295 -6461 -0.8615815442058942
VT0.5_1 VT0.5 1 44500 23435 18454 -4981 -0.6623670212765957
VT0.5_1 VT0.5 1 44600 22402 16943 -5459 -0.7248705351214978
VT0.5_1 VT0.5 1 44700 23584 17792 -5792 -0.7737109270638525
VT0.5_1 VT0.5 1 44800 24522 18114 -6408 -0.853489611081513
VT0.5_1 VT0.5 1 44900 24658 18151 -6507 -0.8710843373493976
VT0.5_1 VT0.5 1 45000 23611 18414 -5197 -0.6945075504476814
VT0.5_1 VT0.5 1 45100 25036 19756 -5280 -0.7064490232807065
VT0.5_1 VT0.5 1 45200 23625 18851 -4774 -0.6389186295503212
VT0.5_1 VT0.5 1 45300 24507 19956 -4551 -0.6127642385889323
VT0.5_1 VT0.5 1 45400 25289 19286 -6003 -0.8032918506623846
VT0.5_1 VT0.5 1 45500 25100 18243 -6857 -0.9296366594360087
VT0.5_1 VT0.5 1 45600 25678 18207 -7471 -1.004301653448044
VT0.5_1 VT0.5 1 45700 24157 17975 -6182 -0.8315846112456282
VT0.5_1 VT0.5 1 45800 24648 17104 -7544 -1.0039925472451423
VT0.5_1 VT0.5 1 45900 24316 18334 -5982 -0.7962198855317449
VT0.5_1 VT0.5 1 46000 23335 18906 -4429 -0.5895899893503728
VT0.5_1 VT0.5 1 46100 23612 18729 -4883 -0.6534189749765824
VT0.5_1 VT0.5 1 46200 22789 18271 -4518 -0.59377053489289
VT0.5_1 VT0.5 1 46300 22439 17885 -4554 -0.6067954696868754
VT0.5_1 VT0.5 1 46400 22705 16995 -5710 -0.7628590514362057
VT0.5_1 VT0.5 1 46500 23049 17707 -5342 -0.7157979364866676
VT0.5_1 VT0.5 1 46600 24527 16890 -7637 -1.005927291886196
VT0.5_1 VT0.5 1 46700 23337 17396 -5941 -0.7947826086956522
VT0.5_1 VT0.5 1 46800 23524 18010 -5514 -0.7269611074489123
VT0.5_1 VT0.5 1 46900 23578 17710 -5868 -0.7825043339111881
VT0.5_1 VT0.5 1 47000 23439 18619 -4820 -0.6436106289224196
VT0.5_1 VT0.5 1 47100 23046 18135 -4911 -0.6564630397005747
VT0.5_1 VT0.5 1 47200 23241 18423 -4818 -0.6438594146732594
VT0.5_1 VT0.5 1 47300 23663 17791 -5872 -0.7838739821118675
VT0.5_1 VT0.5 1 47400 24026 15739 -8287 -1.114743072370191
VT0.5_1 VT0.5 1 47500 23945 17895 -6050 -0.815913688469319
VT0.5_1 VT0.5 1 47600 25736 18985 -6751 -0.9087360344595504
VT0.5_1 VT0.5 1 47700 24797 17639 -7158 -0.9518617021276595
VT0.5_1 VT0.5 1 47800 23709 17094 -6615 -0.883649479027518
VT0.5_1 VT0.5 1 47900 23918 17762 -6156 -0.808086111840378
VT0.5_1 VT0.5 1 48000 24633 18271 -6362 -0.8481535795227303
VT0.5_1 VT0.5 1 48100 23730 18374 -5356 -0.7164258962011771
VT0.5_1 VT0.5 1 48200 23436 18928 -4508 -0.601708489054992
VT0.5_1 VT0.5 1 48300 22113 18645 -3468 -0.46407065435568046
VT0.5_1 VT0.5 1 48400 23940 17242 -6698 -0.8942590120160213
VT0.5_1 VT0.5 1 48500 23446 17333 -6113 -0.814632196162047
VT0.5_1 VT0.5 1 48600 23601 18147 -5454 -0.7177260165811291
VT0.5_1 VT0.5 1 48700 22783 17940 -4843 -0.6434170320180683
VT0.5_1 VT0.5 1 48800 23947 17668 -6279 -0.8323170731707317
VT0.5_1 VT0.5 1 48900 23852 18079 -5773 -0.7681969394544245
VT0.5_1 VT0.5 1 49000 23087 17919 -5168 -0.6850477200424178
VT0.5_1 VT0.5 1 49100 22628 16654 -5974 -0.7931492299522039
VT0.5_1 VT0.5 1 49200 23039 17927 -5112 -0.670162558993183
VT0.5_1 VT0.5 1 49300 22416 17839 -4577 -0.6022368421052632
VT0.5_1 VT0.5 1 49400 23499 17986 -5513 -0.737821199143469
VT0.5_1 VT0.5 1 49500 23345 17705 -5640 -0.7455386649041639
VT0.5_1 VT0.5 1 49600 23226 16886 -6340 -0.8372952984680402
VT0.5_1 VT0.5 1 49700 23954 16322 -7632 -1.0252552391187533
VT0.5_1 VT0.5 1 49800 25069 17221 -7848 -1.0477970627503337
VT0.5_1 VT0.5 1 49900 23911 17159 -6752 -0.898828541001065
VT0.5_1 VT0.5 1 50000 23771 17132 -6639 -0.8823763955342903
VT0.5_1 VT0.5 1 50100 23664 17522 -6142 -0.8101833531196412
VT0.5_1 VT0.5 1 50200 23453 17829 -5624 -0.7412679583498089
VT0.5_1 VT0.5 1 50300 23876 18724 -5152 -0.692845615922539
VT0.5_1 VT0.5 1 50400 24543 18910 -5633 -0.752169849112031
VT0.5_1 VT0.5 1 50500 22440 18426 -4014 -0.5346297282898241
VT0.5_1 VT0.5 1 50600 23252 17622 -5630 -0.7482721956406166
VT0.5_1 VT0.5 1 50700 23539 18572 -4967 -0.6604174976731818
VT0.5_1 VT0.5 1 50800 23088 17000 -6088 -0.8053975393570578
VT0.5_1 VT0.5 1 50900 24614 18580 -6034 -0.8060379374833022
VT0.5_1 VT0.5 1 51000 23753 17425 -6328 -0.8373693264522959
VT0.5_1 VT0.5 1 51100 21537 17290 -4247 -0.5635615711252654
VT0.5_1 VT0.5 1 51200 22606 16572 -6034 -0.80132802124834
VT0.5_1 VT0.5 1 51300 23540 16394 -7146 -0.957523784001072
VT0.5_1 VT0.5 1 51400 23799 16933 -6866 -0.923842841765339
VT0.5_1 VT0.5 1 51500 24246 16841 -7405 -0.9930266863349873
VT0.5_1 VT0.5 1 51600 24199 17086 -7113 -0.9561769054980508
VT0.5_1 VT0.5 1 51700 23051 17001 -6050 -0.798890796249835
VT0.5_1 VT0.5 1 51800 23304 17612 -5692 -0.761166087189088
VT0.5_1 VT0.5 1 51900 23594 17286 -6308 -0.8436538718737462
VT0.5_1 VT0.5 1 52000 23197 18005 -5192 -0.6869542206933051
VT0.5_1 VT0.5 1 52100 24543 17499 -7044 -0.9427194860813705
VT0.5_1 VT0.5 1 52200 24211 17274 -6937 -0.9214930924548352
VT0.5_1 VT0.5 1 52300 23932 16719 -7213 -0.9659836614436855
VT0.5_1 VT0.5 1 52400 24594 16556 -8038 -1.0667551426675514
VT0.5_1 VT0.5 1 52500 22999 16187 -6812 -0.9086301187141523
VT0.5_1 VT0.5 1 52600 22580 16826 -5754 -0.7654649461221232
VT0.5_1 VT0.5 1 52700 22540 17060 -5480 -0.7389428263214671
VT0.5_1 VT0.5 1 52800 22210 17203 -5007 -0.6711796246648793
VT0.5_1 VT0.5 1 52900 23094 17934 -5160 -0.6958867161159811
VT0.5_1 VT0.5 1 53000 22659 19559 -3100 -0.41355389541088583
VT0.5_1 VT0.5 1 53100 23729 18086 -5643 -0.7592841765339075
VT0.5_1 VT0.5 1 53200 23743 16647 -7096 -0.9494246721969494
VT0.5_1 VT0.5 1 53300 21588 16919 -4669 -0.6173476133809335
VT0.5_1 VT0.5 1 53400 22133 17187 -4946 -0.6636253857507044
VT0.5_1 VT0.5 1 53500 22274 16280 -5994 -0.7972865123703112
VT0.5_1 VT0.5 1 53600 23941 17593 -6348 -0.8484362469927826
VT0.5_1 VT0.5 1 53700 24578 18364 -6214 -0.8316381156316917
VT0.5_1 VT0.5 1 53800 25121 17434 -7687 -1.0241140420996535
VT0.5_1 VT0.5 1 53900 25267 17979 -7288 -0.9811523963381799
VT0.5_1 VT0.5 1 54000 24192 18412 -5780 -0.783728813559322
VT0.5_1 VT0.5 1 54100 23242 17361 -5881 -0.7902445579145391
VT0.5_1 VT0.5 1 54200 22912 17789 -5123 -0.6832488663643639
VT0.5_1 VT0.5 1 54300 23285 19027 -4258 -0.5621122112211221
VT0.5_1 VT0.5 1 54400 23217 18713 -4504 -0.606272715035671
VT0.5_1 VT0.5 1 54500 22882 18486 -4396 -0.5917350922062189
VT0.5_1 VT0.5 1 54600 21799 17980 -3819 -0.5069020440668968
VT0.5_1 VT0.5 1 54700 23646 18349 -5297 -0.7014964905310554
VT0.5_1 VT0.5 1 54800 24244 18433 -5811 -0.7788500201045436
VT0.5_1 VT0.5 1 54900 24247 18265 -5982 -0.7987715315796502
VT0.5_1 VT0.5 1 55000 24441 17476 -6965 -0.9287905054007201
VT0.5_1 VT0.5 1 55100 24878 17949 -6929 -0.9281982585398526
VT0.5_1 VT0.5 1 55200 23832 17568 -6264 -0.835422779407842
VT0.5_1 VT0.5 1 55300 23780 17819 -5961 -0.7938473831402317
VT0.5_1 VT0.5 1 55400 23578 17018 -6560 -0.8657780124059654
VT0.5_1 VT0.5 1 55500 23944 18719 -5225 -0.6941676630795802
VT0.5_1 VT0.5 1 55600 24191 17143 -7048 -0.943002408348943
VT0.5_1 VT0.5 1 55700 21679 17105 -4574 -0.6113338679497461
VT0.5_1 VT0.5 1 55800 22207 17818 -4389 -0.5771962125197264
VT0.5_1 VT0.5 1 55900 22077 17410 -4667 -0.6217692512656542
VT0.5_1 VT0.5 1 56000 22876 17422 -5454 -0.7251695253290786
VT0.5_1 VT0.5 1 56100 24170 17821 -6349 -0.8451810436634718
VT0.5_1 VT0.5 1 56200 23616 18559 -5057 -0.6703340402969247
VT0.5_1 VT0.5 1 56300 23299 16963 -6336 -0.8357736446379106
VT0.5_1 VT0.5 1 56400 22631 16263 -6368 -0.8527048741296197
VT0.5_1 VT0.5 1 56500 23781 16642 -7139 -0.9460641399416909
VT0.5_1 VT0.5 1 56600 23815 17135 -6680 -0.894962486602358
VT0.5_1 VT0.5 1 56700 22998 17598 -5400 -0.7221182134260498
VT0.5_1 VT0.5 1 56800 24342 17514 -6828 -0.9003164556962026
VT0.5_1 VT0.5 1 56900 23295 17033 -6262 -0.840649751644516
VT0.5_1 VT0.5 1 57000 22270 17794 -4476 -0.5983957219251337
VT0.5_1 VT0.5 1 57100 22312 18177 -4135 -0.5453706146135584
VT0.5_1 VT0.5 1 57200 23614 19057 -4557 -0.6101218369259607
VT0.5_1 VT0.5 1 57300 23876 18275 -5601 -0.7425427548720668
VT0.5_1 VT0.5 1 57400 22381 17637 -4744 -0.632702053881035
VT0.5_1 VT0.5 1 57500 20863 17684 -3179 -0.42262696091465035
VT0.5_1 VT0.5 1 57600 22602 17508 -5094 -0.6777541245343268
VT0.5_1 VT0.5 1 57700 23017 17164 -5853 -0.7879644588045234
VT0.5_1 VT0.5 1 57800 21507 16115 -5392 -0.7180716473565055
VT0.5_1 VT0.5 1 57900 21654 15685 -5969 -0.8042306655887901
VT0.5_1 VT0.5 1 58000 22893 16478 -6415 -0.857505681058682
VT0.5_1 VT0.5 1 58100 23187 16687 -6500 -0.8611552729199788
VT0.5_1 VT0.5 1 58200 22834 16804 -6030 -0.8150851581508516
VT0.5_1 VT0.5 1 58300 22779 16904 -5875 -0.7815617932685912
VT0.5_1 VT0.5 1 58400 23814 17047 -6767 -0.9090542718968296
VT0.5_1 VT0.5 1 58500 23809 17683 -6126 -0.8338097182523478
VT0.5_1 VT0.5 1 58600 22943 18775 -4168 -0.5580398982460838
VT0.5_1 VT0.5 1 58700 23340 18389 -4951 -0.6705037919826652
VT0.5_1 VT0.5 1 58800 22576 16884 -5692 -0.7680474969639725
VT0.5_1 VT0.5 1 58900 23090 17361 -5729 -0.7791377668978648
VT0.5_1 VT0.5 1 59000 22163 16146 -6017 -0.8063521844009649
VT0.5_1 VT0.5 1 59100 22576 16002 -6574 -0.8833646869121204
VT0.5_1 VT0.5 1 59200 24389 16562 -7827 -1.0534320323014805
VT0.5_1 VT0.5 1 59300 23132 16368 -6764 -0.9023479188900747
VT0.5_1 VT0.5 1 59400 22375 15248 -7127 -0.9676849966055668
VT0.5_1 VT0.5 1 59500 22155 16800 -5355 -0.7105891719745223
VT0.5_1 VT0.5 1 59600 22451 17023 -5428 -0.7234439557510329
VT0.5_1 VT0.5 1 59700 21807 17698 -4109 -0.549258120572116
VT0.5_1 VT0.5 1 59800 23729 17481 -6248 -0.8296374983401938
VT0.5_1 VT0.5 1 59900 23959 18777 -5182 -0.6983827493261455
VT0.5_1 VT0.5 1 60000 23171 17880 -5291 -0.6995901097448103
VT0.5_1 VT0.5 1 60100 23116 16559 -6557 -0.877190635451505
VT0.5_1 VT0.5 1 60200 23342 16039 -7303 -0.980400053698483
VT0.5_1 VT0.5 1 60300 23438 17948 -5490 -0.7355305466237942
VT0.5_1 VT0.5 1 60400 24494 18833 -5661 -0.7438896189224704
VT0.5_1 VT0.5 1 60500 22903 18093 -4810 -0.6455509327607033
VT0.5_1 VT0.5 1 60600 23662 17751 -5911 -0.7869790973239249
VT0.5_1 VT0.5 1 60700 22170 17169 -5001 -0.6676902536715621
VT0.5_1 VT0.5 1 60800 22937 16940 -5997 -0.7971553901369135
VT0.5_1 VT0.5 1 60900 23866 17140 -6726 -0.9011254019292605
VT0.5_1 VT0.5 1 61000 23399 17712 -5687 -0.7645872546383436
VT0.5_1 VT0.5 1 61100 24624 17714 -6910 -0.9244147157190635
VT0.5_1 VT0.5 1 61200 25497 17917 -7580 -1.0038405509204078
VT0.5_1 VT0.5 1 61300 23618 17395 -6223 -0.8364247311827957
VT0.5_1 VT0.5 1 61400 23372 17614 -5758 -0.7638630936587955
VT0.5_1 VT0.5 1 61500 22636 18102 -4534 -0.6109688721196604
VT0.5_1 VT0.5 1 61600 22955 17484 -5471 -0.7317105791092684
VT0.5_1 VT0.5 1 61700 23228 17883 -5345 -0.7144766742414116
VT0.5_1 VT0.5 1 61800 23265 18805 -4460 -0.5902593965060878
VT0.5_1 VT0.5 1 61900 24041 17144 -6897 -0.9241591853142168
VT0.5_1 VT0.5 1 62000 24074 17476 -6598 -0.8790301092459366
VT0.5_1 VT0.5 1 62100 22644 16618 -6026 -0.8165311653116532
VT0.5_1 VT0.5 1 62200 24122 17195 -6927 -0.9381094257854822
VT0.5_1 VT0.5 1 62300 24652 16967 -7685 -1.02947086403215
VT0.5_1 VT0.5 1 62400 23869 17761 -6108 -0.8279788531923546
VT0.5_1 VT0.5 1 62500 22636 17699 -4937 -0.6700597176981542
VT0.5_1 VT0.5 1 62600 22992 15896 -7096 -0.938872717650172
VT0.5_1 VT0.5 1 62700 24011 17743 -6268 -0.8396517079705291
VT0.5_1 VT0.5 1 62800 23380 17764 -5616 -0.7491995731056563
VT0.5_1 VT0.5 1 62900 23602 17358 -6244 -0.838683680322364
VT0.5_1 VT0.5 1 63000 23883 18278 -5605 -0.7444547748705007
VT0.5_1 VT0.5 1 63100 23159 19013 -4146 -0.5629327902240326
VT0.5_1 VT0.5 1 63200 23780 18744 -5036 -0.667285013912813
VT0.5_1 VT0.5 1 63300 24179 18273 -5906 -0.7943510423671822
VT0.5_1 VT0.5 1 63400 23147 17927 -5220 -0.7081807081807082
VT0.5_1 VT0.5 1 63500 22589 16952 -5637 -0.7502994808997737
VT0.5_1 VT0.5 1 63600 23009 15521 -7488 -0.9891677675033025
VT0.5_1 VT0.5 1 63700 22517 16599 -5918 -0.7827007009654807
VT0.5_1 VT0.5 1 63800 23332 17232 -6100 -0.810200557843007
VT0.5_1 VT0.5 1 63900 23267 17602 -5665 -0.7509278897136797
VT0.5_1 VT0.5 1 64000 23760 17925 -5835 -0.7754152823920266
VT0.5_1 VT0.5 1 64100 23584 17113 -6471 -0.8606197632663918
VT0.5_1 VT0.5 1 64200 22173 16719 -5454 -0.7296321070234114
VT0.5_1 VT0.5 1 64300 23148 17726 -5422 -0.7158700818589913
VT0.5_1 VT0.5 1 64400 24349 16656 -7693 -1.0228692992953066
VT0.5_1 VT0.5 1 64500 23649 16217 -7432 -0.9909333333333333
VT0.5_1 VT0.5 1 64600 23916 17638 -6278 -0.8316333289177374
VT0.5_1 VT0.5 1 64700 24515 18758 -5757 -0.7692410475681454
VT0.5_1 VT0.5 1 64800 23695 18020 -5675 -0.7577780745092803
VT0.5_1 VT0.5 1 64900 23612 18336 -5276 -0.7034666666666667
VT0.5_1 VT0.5 1 65000 25153 18055 -7098 -0.9361646003692957
VT0.5_1 VT0.5 1 65100 23337 18935 -4402 -0.5900013403029084
VT0.5_1 VT0.5 1 65200 23344 18702 -4642 -0.6183562008791794
VT0.5_1 VT0.5 1 65300 23014 17649 -5365 -0.7121996548519846
VT0.5_1 VT0.5 1 65400 22530 18119 -4411 -0.5897058823529412
VT0.5_1 VT0.5 1 65500 23283 17484 -5799 -0.7805895813703055
VT0.5_1 VT0.5 1 65600 22658 16109 -6549 -0.8595616222601391
VT0.5_1 VT0.5 1 65700 23463 17140 -6323 -0.8434040282779779
VT0.5_1 VT0.5 1 65800 23834 17181 -6653 -0.8980831533477321
VT0.5_1 VT0.5 1 65900 23378 16391 -6987 -0.9292459103604203
VT0.5_1 VT0.5 1 66000 22365 16187 -6178 -0.8168716117942615
VT0.5_1 VT0.5 1 66100 22611 18388 -4223 -0.5560236998025017
VT0.5_1 VT0.5 1 66200 22981 18389 -4592 -0.6161277337984704
VT0.5_1 VT0.5 1 66300 22887 18355 -4532 -0.5993123512298334
VT0.5_1 VT0.5 1 66400 23428 17800 -5628 -0.7463201166953984
VT0.5_1 VT0.5 1 66500 22782 17066 -5716 -0.765194109772423
VT0.5_1 VT0.5 1 66600 22351 17246 -5105 -0.6834002677376171
VT0.5_1 VT0.5 1 66700 22042 17447 -4595 -0.6089318844420886
VT0.5_1 VT0.5 1 66800 23905 17790 -6115 -0.8250134916351862
VT0.5_1 VT0.5 1 66900 23664 17748 -5916 -0.7984883250101228
VT0.5_1 VT0.5 1 67000 23648 17741 -5907 -0.7815559671870865
VT0.5_1 VT0.5 1 67100 23898 17729 -6169 -0.8331982712047542
