seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
14,0,1000,19998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,1200,19999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,1400,19995,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
14,0,1600,19993,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,1800,19974,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,2000,19977,0,19,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
14,0,2200,19974,0,13,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0
14,0,2400,19981,0,7,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0
14,0,2600,19973,0,21,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0
14,0,2800,19973,0,24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
14,0,3000,19961,0,31,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
14,0,3200,19975,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
14,0,3400,19983,0,5,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0
14,0,3600,19998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,3800,19997,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14,0,4000,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,4200,19999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,4400,19997,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,4600,19836,0,161,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
14,0,4800,19795,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,5000,19665,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,5200,19444,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,5400,19667,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,5600,19696,0,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,5800,19751,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,6000,19853,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,6200,19999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,6400,19941,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,6600,19828,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,6800,19714,0,281,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
14,0,7000,19829,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,7200,19772,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,7400,19553,0,446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,7600,19638,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,7800,19834,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,8000,19804,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,8200,19830,0,168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,8400,19938,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,8600,19605,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,8800,19604,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,9000,19148,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,9200,18843,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,9400,18432,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,9600,18843,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,9800,19015,0,984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,10000,18811,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,10200,18392,0,1607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,10400,18165,0,1834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,10600,17847,0,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,10800,16758,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,11000,16469,0,3529,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,11200,16074,0,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,11400,16238,0,3761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
